year,ticker,company,sector,preliminary_posted,effective_date,list_kind
2017,OVID,OVID THERAPEUTICS INC,Health Care,2017-05-31,2017-06-23,addition
2017,PKBK,PARKE BANCORP INC,Financial Services,2017-05-31,2017-06-23,addition
2017,PCMI,PCM INC,Technology,2017-05-31,2017-06-23,addition
2017,PCSB,PCSB FINANCIAL CORP,Financial Services,2017-05-31,2017-06-23,addition
2017,BTU,PEABODY ENERGY CORP,Energy,2017-05-31,2017-06-23,addition
2017,PCO,PENDRELL CORP,Technology,2017-05-31,2017-06-23,addition
2017,PVAC,PENN VIRGINIA CORP,Energy,2017-05-31,2017-06-23,addition
2017,PEBK,PEOPLES BANCORP N C INC,Financial Services,2017-05-31,2017-06-23,addition
2017,PIRS,PIERIS PHARMACEUTICALS,Health Care,2017-05-31,2017-06-23,addition
2017,PXLW,PIXELWORKS INC,Technology,2017-05-31,2017-06-23,addition
2017,PSDO,PRESIDIO INC,Technology,2017-05-31,2017-06-23,addition
2017,PUMP,PROPETRO HOLDING CO,Energy,2017-05-31,2017-06-23,addition
2017,PBIP,PRUDENTIAL BANCORP INC,Financial Services,2017-05-31,2017-06-23,addition
2017,PLSE,PULSE BIOSCIENCES INC,Health Care,2017-05-31,2017-06-23,addition
2017,PCYO,PURECYCLE CORP,Utilities,2017-05-31,2017-06-23,addition
2017,QTM,QUANTUM CORP,Technology,2017-05-31,2017-06-23,addition
2017,QTNT,QUOTIENT LIMITED,Health Care,2017-05-31,2017-06-23,addition
2017,RCM,R1 RCM INC,Health Care,2017-05-31,2017-06-23,addition
2017,RICK,RCI HOSPITALITY HLDGS,Consumer Discretionary,2017-05-31,2017-06-23,addition
2017,REPH,RECRO PHARMA INC,Health Care,2017-05-31,2017-06-23,addition
2017,REN,RESOLUTE ENERGY CORP,Energy,2017-05-31,2017-06-23,addition
2017,RVLT,REVOLUTION LIGHTING TECH,Technology,2017-05-31,2017-06-23,addition
2017,RGCO,RGC RES INC,Utilities,2017-05-31,2017-06-23,addition
2017,RVSB,RIVERVIEW BANCORP INC,Financial Services,2017-05-31,2017-06-23,addition
2017,FUEL,ROCKET FUEL INC,Technology,2017-05-31,2017-06-23,addition
2017,ROSE,ROSEHILL RESOURCES INC,Energy,2017-05-31,2017-06-23,addition
2017,SB,SAFE BULKERS INC,Producer Durables,2017-05-31,2017-06-23,addition
2017,SD,SANDRIDGE ENERGY INC,Energy,2017-05-31,2017-06-23,addition
2017,SNDR,SCHNEIDER NATIONAL INC,Producer Durables,2017-05-31,2017-06-23,addition
2017,WTTR,SELECT ENERGY SERVICES,Energy,2017-05-31,2017-06-23,addition
2017,ST,SENSATA TECHNOLOGIES,Producer Durables,2017-05-31,2017-06-23,addition
2017,SHLO,SHILOH INDUSTRIES INC,Materials & Processing,2017-05-31,2017-06-23,addition
2017,SIEN,SIENTRA INC,Health Care,2017-05-31,2017-06-23,addition
2017,SBOW,SILVERBOW RESOURCES,Energy,2017-05-31,2017-06-23,addition
2017,SLP,SIMULATIONS PLUS INC,Technology,2017-05-31,2017-06-23,addition
2017,SMBK,SMARTFINANCIAL INC,Financial Services,2017-05-31,2017-06-23,addition
2017,SOI,SOLARIS OILFIELD,Energy,2017-05-31,2017-06-23,addition
2017,SRT,STARTEK INC,Producer Durables,2017-05-31,2017-06-23,addition
2017,STE,STERIS PLC,Health Care,2017-05-31,2017-06-23,addition
2017,STRL,STERLING CONSTRUCTION CO,Producer Durables,2017-05-31,2017-06-23,addition
2017,SGY,STONE ENERGY CORP,Energy,2017-05-31,2017-06-23,addition
2017,SBBP,STRONGBRIDGE BIOPHARMA,Health Care,2017-05-31,2017-06-23,addition
2017,SBCP,SUNSHINE BANCORP INC,Financial Services,2017-05-31,2017-06-23,addition
2017,SLD,SUTHERLAND ASSET MGMT,Financial Services,2017-05-31,2017-06-23,addition
2017,TELL,TELLURIAN INC,Energy,2017-05-31,2017-06-23,addition
2017,TSBK,TIMBERLAND BANCORP INC,Financial Services,2017-05-31,2017-06-23,addition
2017,TOCA,TOCAGEN INC,Health Care,2017-05-31,2017-06-23,addition
2017,TCI,TRANSCONTINENTAL REALTY,Financial Services,2017-05-31,2017-06-23,addition
2017,TCX,TUCOWS INC,Technology,2017-05-31,2017-06-23,addition
2017,TWIN,TWIN DISC INC,Producer Durables,2017-05-31,2017-06-23,addition
2017,TRCB,TWO RIVER BANCORP,Financial Services,2017-05-31,2017-06-23,addition
2017,UPL,ULTRA PETROLEUM CORP,Energy,2017-05-31,2017-06-23,addition
2017,UBFO,UNITED SECURITY BANC,Financial Services,2017-05-31,2017-06-23,addition
2017,UNTY,UNITY BANCORP INC,Financial Services,2017-05-31,2017-06-23,addition
2017,UPLD,UPLAND SOFTWARE INC,Technology,2017-05-31,2017-06-23,addition
2017,UEC,URANIUM ENERGY CORP,Materials & Processing,2017-05-31,2017-06-23,addition
2017,VBIV,VBI VACCINES INC,Health Care,2017-05-31,2017-06-23,addition
2017,VERI,VERITONE INC,Technology,2017-05-31,2017-06-23,addition
2017,VRS,VERSO CORPORATION,Materials & Processing,2017-05-31,2017-06-23,addition
2017,VST,VISTRA ENERGY CORP,Utilities,2017-05-31,2017-06-23,addition
2017,VIVE,VIVEVE MEDICAL INC,Health Care,2017-05-31,2017-06-23,addition
2017,VOXX,VOXX INTERNATIONAL CORP,Consumer Discretionary,2017-05-31,2017-06-23,addition
2017,HCC,WARRIOR MET COAL INC,Energy,2017-05-31,2017-06-23,addition
2017,WLDN,WILLDAN GROUP INC,Producer Durables,2017-05-31,2017-06-23,addition
2017,WLTW,WILLIS TOWERS WATSON PLC,Financial Services,2017-05-31,2017-06-23,addition
2017,YEXT,YEXT INC,Technology,2017-05-31,2017-06-23,addition
2017,ZYNE,ZYNERBA PHARMACEUTICALS,Health Care,2017-05-31,2017-06-23,addition
2018,FCCY,1ST CONSTITUTION BANCORP,Financial Services,2018-06-08,2018-06-22,addition
2018,XXII,22ND CENTURY GROUP INC,Consumer Staples,2018-06-08,2018-06-22,addition
2018,ACMR,ACM RESEARCH,Technology,2018-06-08,2018-06-22,addition
2018,IOTS,ADESTO TECHNOLOGIES CORP,Technology,2018-06-08,2018-06-22,addition
2018,ADMA,ADMA BIOLOGICS INC,Health Care,2018-06-08,2018-06-22,addition
2018,ADVM,ADVERUM BIOTECH INC,Health Care,2018-06-08,2018-06-22,addition
2018,AGLE,AEGLEA BIOTHERAPEUTICS,Health Care,2018-06-08,2018-06-22,addition
2018,ALBO,ALBIREO PHARMA INC,Health Care,2018-06-08,2018-06-22,addition
2018,ALDX,ALDEYRA THERAPEUTICS INC,Health Care,2018-06-08,2018-06-22,addition
2018,AOI,ALLIANCE ONE INTL INC,Consumer Staples,2018-06-08,2018-06-22,addition
2018,AMR,ALTA MESA RESOURCES (A),Energy,2018-06-08,2018-06-22,addition
2018,ALTR,ALTAIR ENGINEERING INC,Technology,2018-06-08,2018-06-22,addition
2018,ARL,AMERICAN RLTY INVS INC,Financial Services,2018-06-08,2018-06-22,addition
2018,AMPE,AMPIO PHARMACEUTICALS,Health Care,2018-06-08,2018-06-22,addition
2018,AMRS,AMYRIS INC,Materials & Processing,2018-06-08,2018-06-22,addition
2018,AMEH,APOLLO MEDICAL HOLDINGS,Health Care,2018-06-08,2018-06-22,addition
2018,ABR,ARBOR REALTY TRUST INC,Financial Services,2018-06-08,2018-06-22,addition
2018,ABUS,ARBUTUS BIOPHARMA CORP,Health Care,2018-06-08,2018-06-22,addition
2018,RCUS,ARCUS BIOSCIENCES,Health Care,2018-06-08,2018-06-22,addition
2018,ARQL,ARQULE INC,Health Care,2018-06-08,2018-06-22,addition
2018,ARWR,ARROWHEAD PHARMACEUTICAL,Health Care,2018-06-08,2018-06-22,addition
2018,AINC,ASHFORD INC,Financial Services,2018-06-08,2018-06-22,addition
2018,ASUR,ASURE SOFTWARE INC,Technology,2018-06-08,2018-06-22,addition
2018,AUBN,AUBURN NATL BANCORP,Financial Services,2018-06-08,2018-06-22,addition
2018,AVYA,AVAYA HOLDINGS CORP,Technology,2018-06-08,2018-06-22,addition
2018,AVEO,AVEO PHARMACEUTICALS INC,Health Care,2018-06-08,2018-06-22,addition
2018,CDMO,AVID BIOSERVICES INC,Health Care,2018-06-08,2018-06-22,addition
2018,EQH,AXA EQUITABLE HOLDINGS,Financial Services,2018-06-08,2018-06-22,addition
2018,BPRN,BANK OF PRINCETON,Financial Services,2018-06-08,2018-06-22,addition
2018,BCML,BAYCOM CORPORATION,Financial Services,2018-06-08,2018-06-22,addition
2018,BBX,BBX CAPITAL CORP,Financial Services,2018-06-08,2018-06-22,addition
2018,BXMT,BLACKSTONE MORTGAGE TRST,Financial Services,2018-06-08,2018-06-22,addition
2018,BXC,BLUELINX HOLDINGS INC,Materials & Processing,2018-06-08,2018-06-22,addition
2018,BOMN,BOSTON OMAHA,Consumer Discretionary,2018-06-08,2018-06-22,addition
2018,BWB,BRIDGEWATER BANCSHARES,Financial Services,2018-06-08,2018-06-22,addition
2018,BRT,BRT APARTMENTS CORP,Financial Services,2018-06-08,2018-06-22,addition
2018,BFST,BUSINESS FIRST BANCSHARE,Financial Services,2018-06-08,2018-06-22,addition
2018,CATC,CAMBRIDGE BANCORP,Financial Services,2018-06-08,2018-06-22,addition
2018,CBLK,CARBON BLACK,Technology,2018-06-08,2018-06-22,addition
2018,CDNA,CAREDX INC,Health Care,2018-06-08,2018-06-22,addition
2018,CARG,CARGURUS INC,Technology,2018-06-08,2018-06-22,addition
2018,CASI,CASI PHARMACEUTICALS INC,Health Care,2018-06-08,2018-06-22,addition
2018,CBIO,CATALYST BIOSCIENCES INC,Health Care,2018-06-08,2018-06-22,addition
2018,CBFV,CB FINL SVCS INC,Financial Services,2018-06-08,2018-06-22,addition
2018,CBMG,CELLULAR BIOMEDICINE GRP,Health Care,2018-06-08,2018-06-22,addition
2018,CELH,CELSIUS HOLDINGS INC,Consumer Staples,2018-06-08,2018-06-22,addition
2018,CDAY,CERIDIAN HCM HOLDING,Technology,2018-06-08,2018-06-22,addition
2018,CDXC,CHROMADEX CORP,Materials & Processing,2018-06-08,2018-06-22,addition
2018,CISN,CISION,Technology,2018-06-08,2018-06-22,addition
2018,CWBR,COHBAR INC,Health Care,2018-06-08,2018-06-22,addition
2018,CLNC,COLONY NORTHSTAR CR REAL,Financial Services,2018-06-08,2018-06-22,addition
2018,CLBK,COLUMBIA FINANCIAL INC,Financial Services,2018-06-08,2018-06-22,addition
2018,CVON,CONVERGEONE HOLDINGS (A),Producer Durables,2018-06-08,2018-06-22,addition
2018,CYRX,CRYOPORT INC,Producer Durables,2018-06-08,2018-06-22,addition
2018,CTIC,CTI BIOPHARMA CORP,Health Care,2018-06-08,2018-06-22,addition
2018,CBAY,CYMABAY THERAPEUTICS INC,Health Care,2018-06-08,2018-06-22,addition
2018,CTSO,CYTOSORBENTS CORP,Health Care,2018-06-08,2018-06-22,addition
2018,DZSI,DASAN ZHONE SOLUTIONS,Technology,2018-06-08,2018-06-22,addition
2018,DWSN,DAWSON GEOPHYSICAL CO,Energy,2018-06-08,2018-06-22,addition
2018,DRNA,DICERNA PHARMACEUTICALS,Health Care,2018-06-08,2018-06-22,addition
2018,DOCU,DOCUSIGN,Technology,2018-06-08,2018-06-22,addition
2018,EGAN,EGAIN CORPORATION,Technology,2018-06-08,2018-06-22,addition
2018,ELOX,ELOXX PHARMACEUTICALS,Health Care,2018-06-08,2018-06-22,addition
2018,ECYT,ENDOCYTE INC,Health Care,2018-06-08,2018-06-22,addition
2018,UUUU,ENERGY FUELS INC,Materials & Processing,2018-06-08,2018-06-22,addition
2018,ENPH,ENPHASE ENERGY INC,Energy,2018-06-08,2018-06-22,addition
2018,ESQ,ESQUIRE FINANCIAL HLDGS,Financial Services,2018-06-08,2018-06-22,addition
2018,EVLO,EVELO BIOSCIENCES,Health Care,2018-06-08,2018-06-22,addition
2018,XELA,EXELA TECHNOLOGIES,Producer Durables,2018-06-08,2018-06-22,addition
2018,FENC,FENNEC PHARMACEUTICALS,Health Care,2018-06-08,2018-06-22,addition
2018,FG,FGL HOLDINGS,Financial Services,2018-06-08,2018-06-22,addition
2018,FDBC,FIDELITY D&D BANCORP INC,Financial Services,2018-06-08,2018-06-22,addition
2018,FRBA,FIRST BANK WILLIAMSTOWN,Financial Services,2018-06-08,2018-06-22,addition
2018,FCBP,FIRST CHOICE BANCORP,Financial Services,2018-06-08,2018-06-22,addition
2018,FCCO,FIRST CMNTY CORP SC,Financial Services,2018-06-08,2018-06-22,addition
2018,FSFG,FIRST SAVINGS FINANCIAL,Financial Services,2018-06-08,2018-06-22,addition
2018,FUNC,FIRST UNITED CORP,Financial Services,2018-06-08,2018-06-22,addition
2018,FSBW,FS BANCORP INC,Financial Services,2018-06-08,2018-06-22,addition
2018,FCEL,FUELCELL ENERGY INC,Energy,2018-06-08,2018-06-22,addition
2018,FSNN,FUSION CONNECT INC,Utilities,2018-06-08,2018-06-22,addition
2018,GFN,GENERAL FINANCE CORP,Producer Durables,2018-06-08,2018-06-22,addition
2018,LAND,GLADSTONE LAND INC,Financial Services,2018-06-08,2018-06-22,addition
2018,GLYC,GLYCOMIMETICS INC,Health Care,2018-06-08,2018-06-22,addition
2018,GDP,GOODRICH PETROLEUM CORP,Energy,2018-06-08,2018-06-22,addition
2018,GSHD,GOOSEHEAD INSURANCE,Financial Services,2018-06-08,2018-06-22,addition
2018,EAF,GRAFTECH INTERNATIONAL,Materials & Processing,2018-06-08,2018-06-22,addition
2018,GTXI,GTX INC,Health Care,2018-06-08,2018-06-22,addition
2018,GLF,GULFMARK OFFSHORE INC,Producer Durables,2018-06-08,2018-06-22,addition
2018,HBIO,HARVARD BIOSCIENCE INC,Health Care,2018-06-08,2018-06-22,addition
2018,HSDT,HELIUS MEDICAL TECH,Health Care,2018-06-08,2018-06-22,addition
2018,FIXX,HOMOLOGY MEDICINES,Health Care,2018-06-08,2018-06-22,addition
2018,IEA,INFRASTRUCTURE & ENERGY,Energy,2018-06-08,2018-06-22,addition
2018,IIPR,INNOVATIVE INDUSTRIAL,Financial Services,2018-06-08,2018-06-22,addition
2018,INSP,INSPIRE MEDICAL SYSTEMS,Health Care,2018-06-08,2018-06-22,addition
2018,IIN,INTRICON CORP,Health Care,2018-06-08,2018-06-22,addition
2018,IO,ION GEOPHYSICAL CORP,Energy,2018-06-08,2018-06-22,addition
2018,IRMD,IRADIMED CORPORATION,Health Care,2018-06-08,2018-06-22,addition
2018,JAZZ,JAZZ PHARMACEUTICALS PLC,Health Care,2018-06-08,2018-06-22,addition
2018,KDMN,KADMON HOLIDINGS INC,Health Care,2018-06-08,2018-06-22,addition
2018,LEVL,LEVEL ONE BANCORP INC,Financial Services,2018-06-08,2018-06-22,addition
2018,LILA,LIBERTY LATIN AMERICA A,Consumer Discretionary,2018-06-08,2018-06-22,addition
2018,LILAK,LIBERTY LATIN AMERICA C,Consumer Discretionary,2018-06-08,2018-06-22,addition
2018,LIVX,LIVEXLIVE MEDIA,Consumer Discretionary,2018-06-08,2018-06-22,addition
2018,MNTX,MANITEX INTL INC,Producer Durables,2018-06-08,2018-06-22,addition
2018,MNKD,MANNKIND CORP,Health Care,2018-06-08,2018-06-22,addition
2018,MRNS,MARINUS PHARMACEUTICALS,Health Care,2018-06-08,2018-06-22,addition
2018,MBII,MARRONE BIO INNOVATIONS,Materials & Processing,2018-06-08,2018-06-22,addition
2018,MAXR,MAXAR TECHNOLOGIES,Technology,2018-06-08,2018-06-22,addition
2018,MPB,MID PENN BANCORP INC,Financial Services,2018-06-08,2018-06-22,addition
2018,MRTX,MIRATI THERAPEUTICS INC,Health Care,2018-06-08,2018-06-22,addition
2018,MTEM,MOLECULAR TEMPLATES,Health Care,2018-06-08,2018-06-22,addition
2018,INNT,MONSTER DIGITAL INC,Health Care,2018-06-08,2018-06-22,addition
2018,MBIO,MUSTANG BIO,Health Care,2018-06-08,2018-06-22,addition
2018,MVBF,MVB FINANCIAL CORP,Financial Services,2018-06-08,2018-06-22,addition
2018,NWY,NEW YORK & CO INC,Consumer Discretionary,2018-06-08,2018-06-22,addition
2018,NEXT,NEXTDECADE,Energy,2018-06-08,2018-06-22,addition
2018,NIHD,NII HOLDINGS INC,Utilities,2018-06-08,2018-06-22,addition
2018,LASR,NLIGHT,Technology,2018-06-08,2018-06-22,addition
2018,NOG,NORTHERN OIL & GAS INC,Energy,2018-06-08,2018-06-22,addition
2018,NVTR,NUVECTRA CORPORATION,Health Care,2018-06-08,2018-06-22,addition
2018,NES,NUVERRA ENVTL SOLUTIONS,Energy,2018-06-08,2018-06-22,addition
2018,OVLY,OAK VALLEY BANCORP,Financial Services,2018-06-08,2018-06-22,addition
2018,ORIG,OCEAN RIG UDW INC,Energy,2018-06-08,2018-06-22,addition
2018,OPBK,OP BANCORP,Financial Services,2018-06-08,2018-06-22,addition
2018,OBNK,ORIGIN BANCORP,Financial Services,2018-06-08,2018-06-22,addition
2018,PTSI,P A M TRANSN SVCS INC,Producer Durables,2018-06-08,2018-06-22,addition
2018,PTN,PALATIN TECHNOLOGIES INC,Health Care,2018-06-08,2018-06-22,addition
2018,PAR,PAR TECHNOLOGY CORP,Technology,2018-06-08,2018-06-22,addition
2018,PDLB,PDL COMMUNITY BANCORP,Financial Services,2018-06-08,2018-06-22,addition
2018,PFNX,PFENEX INC,Health Care,2018-06-08,2018-06-22,addition
2018,PFSW,PFSWEB INC,Producer Durables,2018-06-08,2018-06-22,addition
2018,COOL,POLARITYTE INC,Technology,2018-06-08,2018-06-22,addition
2018,PRGX,PRGX GLOBAL INC,Producer Durables,2018-06-08,2018-06-22,addition
2018,PFIE,PROFIRE ENERGY INC,Energy,2018-06-08,2018-06-22,addition
2018,PTI,PROTEOSTASIS THERA INC,Health Care,2018-06-08,2018-06-22,addition
2018,PRPL,PURPLE INNOVATION INC,Consumer Discretionary,2018-06-08,2018-06-22,addition
2018,QHC,QUORUM HEALTH CORP,Health Care,2018-06-08,2018-06-22,addition
2018,MARK,REMARK HOLDINGS INC,Technology,2018-06-08,2018-06-22,addition
2018,RMNI,RIMINI STREET INC,Technology,2018-06-08,2018-06-22,addition
2018,RCKT,ROCKET PHARMACEUTICALS,Health Care,2018-06-08,2018-06-22,addition
2018,RCKY,ROCKY BRANDS INC,Consumer Discretionary,2018-06-08,2018-06-22,addition
2018,ROKU,ROKU INC,Consumer Discretionary,2018-06-08,2018-06-22,addition
2018,SVRA,SAVARA INC,Health Care,2018-06-08,2018-06-22,addition
2018,SBBX,SB ONE BANCORP,Financial Services,2018-06-08,2018-06-22,addition
2018,SPNE,SEASPINE HOLDINGS CORP,Health Care,2018-06-08,2018-06-22,addition
2018,SLCT,SELECT BANCORP INC,Financial Services,2018-06-08,2018-06-22,addition
2018,SENS,SENSEONICS HOLDINGS INC,Health Care,2018-06-08,2018-06-22,addition
2018,SSTI,SHOTSPOTTER,Technology,2018-06-08,2018-06-22,addition
2018,SIEB,SIEBERT FINANCIAL CORP,Financial Services,2018-06-08,2018-06-22,addition
2018,SIGA,SIGA TECHNOLOGIES INC,Health Care,2018-06-08,2018-06-22,addition
2018,SMPL,SIMPLY GOOD FOODS,Consumer Staples,2018-06-08,2018-06-22,addition
2018,SKY,SKYLINE CHAMPION CORP,Consumer Discretionary,2018-06-08,2018-06-22,addition
2018,SRNE,SORRENTO THERAPEUTICS,Health Care,2018-06-08,2018-06-22,addition
2018,STXB,SPIRIT OF TEXAS BNCSHRES,Financial Services,2018-06-08,2018-06-22,addition
2018,SBPH,SPRING BANK PHARMA,Health Care,2018-06-08,2018-06-22,addition
2018,SURF,SURFACE ONCOLOGY,Health Care,2018-06-08,2018-06-22,addition
2018,SYNL,SYNALLOY CORP,Materials & Processing,2018-06-08,2018-06-22,addition
2018,SYBX,SYNLOGIC INC,Health Care,2018-06-08,2018-06-22,addition
2018,TTOO,T2 BIOSYSTEMS INC,Health Care,2018-06-08,2018-06-22,addition
2018,TNDM,TANDEM DIABETES CARE INC,Health Care,2018-06-08,2018-06-22,addition
2018,TLRA,TELARIA INC,Technology,2018-06-08,2018-06-22,addition
2018,TDW,TIDEWATER INC,Producer Durables,2018-06-08,2018-06-22,addition
2018,CLUB,TOWN SPORTS INTL,Consumer Discretionary,2018-06-08,2018-06-22,addition
2018,TRXC,TRANSENTERIX INC,Health Care,2018-06-08,2018-06-22,addition
2018,TZOO,TRAVELZOO,Technology,2018-06-08,2018-06-22,addition
2018,HEAR,TURTLE BEACH CORP,Technology,2018-06-08,2018-06-22,addition
2018,TYME,TYME,Health Care,2018-06-08,2018-06-22,addition
2018,UBX,UNITY BIOTECHNOLOGY,Health Care,2018-06-08,2018-06-22,addition
2018,USAP,UNIV STAINLESS AND ALLOY,Materials & Processing,2018-06-08,2018-06-22,addition
2018,UMRX,UNUM THERAPEUTICS,Health Care,2018-06-08,2018-06-22,addition
2018,USAK,USA TRUCK INC,Producer Durables,2018-06-08,2018-06-22,addition
2018,VSTM,VERASTEM INC,Health Care,2018-06-08,2018-06-22,addition
2018,VCEL,VERICEL CORP,Health Care,2018-06-08,2018-06-22,addition
2018,VKTX,VIKING THERAPEUTICS INC,Health Care,2018-06-08,2018-06-22,addition
2018,VTL,VITAL THERAPIES INC,Health Care,2018-06-08,2018-06-22,addition
2018,VUZI,VUZIX CORP,Consumer Discretionary,2018-06-08,2018-06-22,addition
2018,WSC,WILLSCOT CORPORATION,Producer Durables,2018-06-08,2018-06-22,addition
2018,XOMA,XOMA CORP,Health Care,2018-06-08,2018-06-22,addition
2018,ZFGN,ZAFGEN INC,Health Care,2018-06-08,2018-06-22,addition
2018,ZN,ZION OIL & GAS INC,Energy,2018-06-08,2018-06-22,addition
2018,ZOM,ZOMEDICA PHARMACEUTICALS,Health Care,2018-06-08,2018-06-22,addition
2018,ZS,ZSCALER,Technology,2018-06-08,2018-06-22,addition
2019,ACRX,ACELRX PHARMACEUTICALS,Health Care,2019-06-07,2019-06-28,addition
2019,ACER,ACER THERAPEUTICS INC,Health Care,2019-06-07,2019-06-28,addition
2019,AFMD,AFFIMED NV,Health Care,2019-06-07,2019-06-28,addition
2019,AIRG,AIRGAIN INC,Technology,2019-06-07,2019-06-28,addition
2019,AKTS,AKOUSTIS TECHNOLOGIES,Technology,2019-06-07,2019-06-28,addition
2019,ATEC,ALPHATEC HOLDINGS,Health Care,2019-06-07,2019-06-28,addition
2019,ATUS,ALTICE USA,Consumer Discretionary,2019-06-07,2019-06-28,addition
2019,ALTM,ALTUS MIDSTREAM CO,Energy,2019-06-07,2019-06-28,addition
2019,AMTB,AMERANT BANCORP INC (A),Financial Services,2019-06-07,2019-06-28,addition
2019,AFIN,AMERICAN FINANCE TRUST,Financial Services,2019-06-07,2019-06-28,addition
2019,AMSC,AMERICAN SUPERCONDUCTOR,Producer Durables,2019-06-07,2019-06-28,addition
2019,AVXL,ANAVEX LIFE SCIENCES,Health Care,2019-06-07,2019-06-28,addition
2019,AM,ANTERO MIDSTREAM CORP,Energy,2019-06-07,2019-06-28,addition
2019,APPN,APPIAN,Technology,2019-06-07,2019-06-28,addition
2019,APYX,APYX MEDICAL INC,Health Care,2019-06-07,2019-06-28,addition
2019,ARES,ARES MANAGEMENT CORP,Financial Services,2019-06-07,2019-06-28,addition
2019,ALOT,ASTRONOVA INC,Technology,2019-06-07,2019-06-28,addition
2019,AVCO,AVALON GLOBOCARE CORP,Financial Services,2019-06-07,2019-06-28,addition
2019,AVDR,AVEDRO,Health Care,2019-06-07,2019-06-28,addition
2019,AXLA,AXCELLA HEALTH,Health Care,2019-06-07,2019-06-28,addition
2019,AXSM,AXSOME THERAPEUTICS INC,Health Care,2019-06-07,2019-06-28,addition
2019,BAND,BANDWIDTH CLASS A,Technology,2019-06-07,2019-06-28,addition
2019,BFC,BANK FIRST NATIONAL,Financial Services,2019-06-07,2019-06-28,addition
2019,BYND,BEYOND MEAT,Consumer Staples,2019-06-07,2019-06-28,addition
2019,BYSI,BEYONDSPRING,Health Care,2019-06-07,2019-06-28,addition
2019,BDSI,BIODELIVERY SCIENCES,Health Care,2019-06-07,2019-06-28,addition
2019,BLFS,BIOLIFE SOLUTIONS INC,Health Care,2019-06-07,2019-06-28,addition
2019,BSGM,BIOSIG TECHNOLOGIES INC,Health Care,2019-06-07,2019-06-28,addition
2019,BTAI,BIOXCEL THERAPEUTICS,Health Care,2019-06-07,2019-06-28,addition
2019,BE,BLOOM ENERGY,Energy,2019-06-07,2019-06-28,addition
2019,BRID,BRIDGFORD FOODS CORP,Consumer Staples,2019-06-07,2019-06-28,addition
2019,MNRL,BRIGHAM MINERALS,Energy,2019-06-07,2019-06-28,addition
2019,CARE,CARTER BANK & TRUST,Financial Services,2019-06-07,2019-06-28,addition
2019,CATS,CATASYS INC,Health Care,2019-06-07,2019-06-28,addition
2019,YCBD,CBDMD INC,Consumer Staples,2019-06-07,2019-06-28,addition
2019,CVM,CEL-SCI CORP,Health Care,2019-06-07,2019-06-28,addition
2019,CTRC,CENTRIC BRANDS INC,Consumer Discretionary,2019-06-07,2019-06-28,addition
